Simply supported plate
65  1  65
4.102564102564105E+06  -1.025641025641026E+06  0.000000000000000E+00  -1.025641025641026E+06  -4.796934079908896E-10  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256411E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256411E+05  0.000000000000000E+00  6.410256410256401E+05  -1.813094310734737E+06  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256404E+05  6.410256410256418E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  1.813094310734738E+06  -6.410256410256419E+05  3.492459654808044E-10  -6.410256410256411E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256409E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  
-1.025641025641026E+06  4.102564102564106E+06  -1.025641025641027E+06  0.000000000000000E+00  -1.025641025641026E+06  -8.970207987065787E-11  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256415E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256417E+05  -5.820766091346741E-10  6.410256410256405E+05  -1.813094310734739E+06  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256416E+05  6.410256410256430E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  1.813094310734738E+06  -6.410256410256404E+05  1.164153218269348E-10  -6.410256410256419E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256411E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  
0.000000000000000E+00  -1.025641025641027E+06  4.102564102564106E+06  0.000000000000000E+00  0.000000000000000E+00  -1.025641025641026E+06  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256407E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256417E+05  5.820766091346741E-10  6.410256410256402E+05  -1.813094310734738E+06  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256425E+05  6.410256410256404E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  1.813094310734739E+06  -6.410256410256395E+05  -6.984919309616089E-10  -6.410256410256401E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256411E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  
-1.025641025641026E+06  0.000000000000000E+00  0.000000000000000E+00  4.102564102564105E+06  -1.025641025641026E+06  0.000000000000000E+00  -1.025641025641026E+06  8.492090286974431E-11  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256418E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256412E+05  0.000000000000000E+00  6.410256410256412E+05  -1.813094310734737E+06  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256411E+05  6.410256410256410E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  1.813094310734738E+06  -6.410256410256409E+05  3.492459654808044E-10  -6.410256410256408E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256417E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  
4.749900835698736E-10  -1.025641025641026E+06  0.000000000000000E+00  -1.025641025641026E+06  4.102564102564106E+06  -1.025641025641028E+06  0.000000000000000E+00  -1.025641025641027E+06  9.172904539323282E-10  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256410E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256414E+05  -6.984919309616089E-10  6.410256410256390E+05  -1.813094310734737E+06  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256397E+05  6.410256410256410E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  1.813094310734737E+06  -6.410256410256404E+05  4.656612873077393E-10  -6.410256410256417E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256411E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  
0.000000000000000E+00  7.917798935829522E-11  -1.025641025641027E+06  0.000000000000000E+00  -1.025641025641026E+06  4.102564102564105E+06  0.000000000000000E+00  0.000000000000000E+00  -1.025641025641027E+06  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256419E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256419E+05  -1.164153218269348E-09  6.410256410256395E+05  -1.813094310734737E+06  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256402E+05  6.410256410256402E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  1.813094310734738E+06  -6.410256410256434E+05  1.280568540096283E-09  -6.410256410256412E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256420E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  
0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -1.025641025641027E+06  0.000000000000000E+00  0.000000000000000E+00  4.102564102564106E+06  -1.025641025641026E+06  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256417E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256411E+05  3.492459654808044E-10  6.410256410256403E+05  -1.813094310734739E+06  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256404E+05  6.410256410256415E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  1.813094310734738E+06  -6.410256410256408E+05  1.164153218269348E-09  -6.410256410256414E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256403E+05  0.000000000000000E+00  0.000000000000000E+00  
0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -8.380346119941353E-11  -1.025641025641026E+06  0.000000000000000E+00  -1.025641025641027E+06  4.102564102564105E+06  -1.025641025641027E+06  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256419E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256417E+05  1.862645149230957E-09  6.410256410256390E+05  -1.813094310734738E+06  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256418E+05  6.410256410256417E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  1.813094310734737E+06  -6.410256410256408E+05  1.629814505577087E-09  -6.410256410256418E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256398E+05  0.000000000000000E+00  
0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -9.219937783533442E-10  -1.025641025641027E+06  0.000000000000000E+00  -1.025641025641026E+06  4.102564102564106E+06  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256419E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256417E+05  -4.656612873077393E-10  6.410256410256433E+05  -1.813094310734739E+06  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -6.410256410256407E+05  6.410256410256400E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  1.813094310734737E+06  -6.410256410256414E+05  1.396983861923218E-09  -6.410256410256412E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  6.410256410256405E+05  
-6.410256410256416E+05  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  4.578754578754578E+06  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  -4.208968935634210E+06  1.373626373626372E+06  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  0.000000000000000E+00  
